"timestamp","price","ma5","ma10","macd","signalLine","rsi"
2023-09-16 09:01:07.404,26514.8461469332,26602.2062697525,26542.4882333111,158.298170508711,176.156403801468,55.4713537752109
2023-09-16 13:01:20.239,26571.0349617647,26557.8914971813,26539.6123132175,152.229914487383,171.371105938651,56.9193881192891
2023-09-16 17:01:04.28,26566.0338444415,26530.2474895839,26538.615802838,145.341819476369,166.165248646195,56.7425198835507
2023-09-16 21:00:23.616,26524.6531278462,26540.959371191,26528.1096795134,134.987820984628,159.929763113881,55.2137143959312
2023-09-17 01:01:26.167,26549.9364741363,26545.3009110244,26557.941758407,127.354296275094,153.414669746124,55.9938643315092
2023-09-17 05:01:17.497,26605.3674723391,26563.4051761056,26582.805722929,124.344129521414,147.600561701182,57.732245611907
2023-09-17 09:01:15.743,26572.6093479233,26563.7200533373,26560.8057752593,117.955525934547,141.671554547855,56.3163942722234
2023-09-17 13:01:00.752,26501.9040232735,26550.8940891037,26540.5707893438,105.96567641796,134.530378921876,53.2791860758565
2023-09-17 17:00:55.674,26468.6178015915,26539.6870238528,26540.3231975219,92.7090224868261,126.166107634866,51.8611765400403
2023-09-17 21:01:09.155,26676.0320529437,26564.9061396142,26555.1035253193,97.8121082898288,120.495307765859,59.1559120193988
2023-09-18 01:00:49.169,26660.4285083641,26575.9183468192,26569.6617614624,99.4508573338098,116.286417679449,58.4384774078505
2023-09-18 05:00:29.89,27128.8678176933,26687.1700407732,26625.4450470552,136.969812373627,120.423096618285,70.1447693425729
2023-09-18 09:00:50.228,27265.7841430301,26839.9460647246,26695.4200769141,175.726195552787,131.483716405185,72.576098341518
2023-09-18 13:00:50.349,26719.5795253574,26890.1384094777,26714.9127166652,160.516427168801,137.290258557908,53.7652049887675
2023-09-18 17:00:53.71,26867.0605755984,26928.3441140087,26746.6251268114,158.53556503911,141.539319854149,57.0055672480931
2023-09-18 21:00:08.017,26779.1885428471,26952.0961209053,26764.0072338622,148.167199617867,142.864895806892,54.552343415975
2023-09-19 01:00:15.064,26828.9345673857,26892.1094708438,26789.6397558085,142.32366513857,142.756649673228,55.7142632562967
2023-09-19 05:01:22.809,27183.9946030478,26875.7515628473,26857.8488137859,164.447352763011,147.094790291184,62.9876884715683
2023-09-19 09:01:08.46,27143.2123888222,26960.4781355403,26925.308272509,176.653400305317,153.006512294011,61.733537099778
2023-09-19 13:00:56.393,27113.6992401573,27009.805868452,26969.0749912303,181.849073554029,158.775024546014,60.7902205948261
2023-09-19 17:00:00.975,27200.8358483982,27094.1353295623,27023.1157252337,190.798472072322,165.179714051276,62.6069767519563
2023-09-19 21:00:54.556,27161.8733428942,27160.723084664,27026.4162777538,192.527647428829,170.649300726787,61.2405934650135
2023-09-20 01:01:15.641,27038.9338855626,27131.7109411669,27003.7312520071,181.881230984491,172.895686778327,57.0124599996756
